URL,Lyrics,Chords
https://tabs.ultimate-guitar.com/tab/taylor-swift/blank-space-chords-1674053,"com Asus STANDARD TUNING w CAPO ON Nice to meet you where you been I can show you incredible things Magic, madness, heaven sin Saw you there and I thought Oh my God, look at that face You look like my next mistake Asus Love窶冱 a game, want to plaaaaay? New money, suit and tie I can read you like a magazine Ain't it funny rumors fly And I know you heard about Me so hey, lets be friends I'm dying to see how this one ends Grab your passport and my hand I can make the bad guys good for a weekend So it's gonna be forever or it's gonna go down in flames You can tell me when it's over mmm If the high was worth the pain Got a long list of exlovers They'll tell you I'm insane Cause you know I love the players and you love the game Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mmm Or with a nasty scar Got a long list of exlovers They'll tell you I'm insane But I got a blank space baby and I'll write your name Cherry lips, crystal skies I could show you incredible things Stolen kisses, pretty lies You're the king baby I'm your queen Find out what you want Be that girl for a month Asus Wait the worst is yet to come, oh no Screaming crying perfect storms I can make all the tables turn Rose garden filled with thorns Keep you second guessing Like ""Oh my God who is she?"" I get drunk on jealousy But you'll come back each time you leave Cause darlin' I'm a nightmare, dressed like a daydream So it's gonna be forever or it's gonna go down in flames You can tell me when it's over, mm If the high was worth the pain Got a long list of exlovers They'll tell you I'm insane Cause you know I love the players and you love the game Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mmm Or with a nasty scar Got a long list of exlovers They'll tell you I'm insane But I got a blank space baby and I'll write your name Boys only want love if it's torture Don't say I didn't, say I didn't warn you Boys only want love if it's torture Don't say I didn't, say I didn't warn you So it's gonna be forever or it's gonna go down in flames You can tell me when it's over mmm If the high was worth the pain Got a long list of exlovers They'll tell you I'm insane Cause you know I love the players and you love the game Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mmm Or with a nasty scar Got a long list of exlovers They'll tell you I'm insane But I got a blank space baby and I'll write your name com",D Bm G A D Bm G A G A D Bm Em G D D Bm Em G G C D D Bm G A D Bm G A G C D Bm Em G D D Bm Em G G C D D D C D Bm Em G D Bm Em G G C
https://tabs.ultimate-guitar.com/tab/bastille/pompeii-chords-1227805,"I was left to my own devices Many days fell away with nothing to show And the walls kept tumbling down In the city that we loved Great clouds roll over the hills Bringing darkness from above But if you close your eyes, Does it almost feel like Nothing changed at all? And if you close your eyes, Does it almost feel like You've been here before? How am I gonna be an optimist about this? How am I gonna be an optimist about this? We were caught up and lost in all of our vices In your pose as the dust settles around us And the walls kept tumbling down In the city that we loved Great clouds roll over the hills Bringing darkness from above But if you close your eyes, Does it almost feel like Nothing changed at all? And if you close your eyes, Does it almost feel like You've been here before? How am I gonna be an optimist about this? How am I gonna be an optimist about this? Oh where do we begin? The rubble or our sins? Oh where do we begin? The rubble or our sins? And the walls kept tumbling down In the city that we loved Great clouds roll over the hills Bringing darkness from above But if you close your eyes, Does it almost feel like Nothing changed at all? And if you close your eyes, Does it almost feel like You've been here before? How am I gonna be an optimist about this? How am I gonna be an optimist about this? If you close your eyes, Does it almost feel like Nothing changed at all?",C G Em D C G Em D C G Em D C G Em D C G Em D C C G Em D C G Em D C G D C G D C G Em D C G Em D C G Em D C G Em D C C G Em D C G Em D C G D C G D C G Em D C G Em D C G Em D C G Em D C G Em D C C G Em D C G Em D C G D C G D C G Em D C G Em D
https://tabs.ultimate-guitar.com/tab/john-denver/leaving-on-a-jet-plane-chords-32979,"All my bags are packed, I'm ready to go I'm standing here outside your door I hate to wake you up to say goodbye But the dawn is breaking, it's early morn, The taxi's waiting, he's blowing his horn Already I'm so lonesome I could die So kiss me and smile for me Tell me that you'll wait for me Hold me like you'll never let me go I'm leaving on a jet plane Don't know when I'll be back again Oh babe, I hate to go There's so many times I've let you down So many times I've played around I tell you now they don't mean a thing Every place I go I'll think of you Every song I sing I'll sing for you When I come back I'll bring your wedding ring So kiss me and smile for me Tell me that you'll wait for me Hold me like you'll never let me go I'm leaving on a jet plane Don't know when I'll be back again Oh babe, I hate to go Now the time has come to leave you One more time let me kiss you Then close your eyes I'll be on my way Dream about the days to come When I won't have to leave alone About the times I won't have to say So kiss me and smile for me Tell me that you'll wait for me Hold me like you'll never let me go I'm leaving on a jet plane Don't know when I'll be back again Oh babe, I hate to go I'm leaving on a jet plane Don't know when I'll be back again Oh babe, I hate to go",D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D G C G C G C D
https://tabs.ultimate-guitar.com/tab/adam-levine/lost-stars-chords-1496532,"Please don't see Just a boy caught up in dreams and fantasies Please see me Reaching out for someone I can't see Take my hand, let's see where we wake up tomorrow Best laid plans sometimes are just a one night stand I'll be damned, cupid's demanding back his arrow So let's get drunk on our tears and God, tell us the reason Youth is wasted on the young It's hunting season And the lambs are on the run Searching for meaning But are we all lost stars Trying to light up the dark? Who are we? Just a speck of dust within the galaxy Woe is me If we're not careful, turns into reality Don't you dare, let our best memories bring you sorrow Yesterday, I saw a lion kiss a deer Turn the page, maybe we'll find a brand new ending Where we're dancing on our tears God, tell us the reason Youth is wasted on the young It's hunting season And the lambs are on the run Searching for meaning But are we all lost stars Trying to light up the dark? I thought I saw you out there crying I thought I heard you call my name I thought I heard you out there crying Just the same, yeahhhhhhhhh God, tell us the reason Youth is wasted on the young It's hunting season And this lamb is on the run Searching for meaning But are we all lost stars Trying to light up the dark? I thought I saw you out there crying I thought I heard you call my name I thought I heard you out there crying But are we all lost stars Trying to light up the dark? But are we all lost stars Trying to light up the dark?",Fmaj7 Fmaj7 Fmaj7 Fmaj7 Fmaj7 Fmaj7 Em Fmaj7 Em Fmaj7 Em Fmaj7 G G Fmaj7 C Fmaj7 C Fmaj7 Em D D Dm G Fmaj7 Fmaj7 Fmaj7 Fmaj7 Fmaj7 Em Fmaj7 Em Fmaj7 Em Fmaj7 G G Fmaj7 C Fmaj7 C Fmaj7 Em D D Dm G Fmaj7 C Fmaj7 C Fmaj7 C G Fmaj7 Fmaj7 C Fmaj7 C Fmaj7 Em D D Dm G Fmaj7 C Fmaj7 C Fmaj7 Em D D Dm G D D Dm G C
https://tabs.ultimate-guitar.com/tab/leonard-cohen/hallelujah-chords-64977,"Now I've heard there was a secret chord That David played, and it pleased the Lord But you don't really care for music, do you? It goes like this the fourth, the fifth The minor fall, the major lift The baffled king composing Hallelujah Hallelujah, Hallelujah, Hallelujah, Halleluujah Your faith was strong, but you needed proof You saw her bathing on the roof Her beauty and the moonlight overthrew ya She tied you to a kitchen chair She broke your throne, and she cut your hair And from your lips she drew the Hallelujah Hallelujah, Hallelujah, Hallelujah, Halleluujah You say I took the name in vain I don't even know the name But if I did, well really, what's it to ya? There's a blaze of light in every word It doesn't matter which you heard The holy or the broken Hallelujah Hallelujah, Hallelujah, Hallelujah, Halleluujah I did my best, it wasn't much I couldn't feel, so I tried to touch I've told the truth, I didn't come to fool ya And even though it all went wrong I'll stand before the Lord of Song With nothing on my tongue but Hallelujah Hallelujah, Hallelujah, Hallelujah, Hallelujah Hallelujah, Hallelujah, Hallelujah, Hallelujah Hallelujah, Hallelujah, Hallelujah, Hallelujah Hallelujah, Hallelujah, Hallelujah, Hallelujah You can also arpeggiate the chords:",G Em G Em C D G D G C D Em C D B7 Em C Em C G D G D G Em G Em C D G D G C D Em C D B7 Em C Em C G D G D G Em G Em C D G D G C D Em C D B7 Em C Em C G D G D G Em G Em C D G D G C D Em C D B7 Em C Em C G D C Em C G D C Em C G D C Em C G D G G Em C D B7 B G D A E
https://tabs.ultimate-guitar.com/tab/anji/menunggu-kamu-chords-2333561,Jika bukan kepadamu Aku tidak tau lagi Pada siapa rindu ini kan kuberi Pada siapa rindu ini kan kuberi Lihat aku sayang Yang sudah berjuang menunggumu Datang menjemputmu pulang Ingat slalu sayang Hatiku Kau genggam Aku tak kan pergi Menunggu kamu disini Lihat aku sayang Yang sudah berjuang menunggumu Datang menjemputmu pulang Ingat slalu sayang Hatiku Kau genggam Aku tak kan pergi Aku tak kan pergi Menunggu kamu disini,C G Am G F C G C G Am G F Em Dm Em C F G C G Am G F Em Dm Em C F G C E7 Am A Dm A Dm G C E7 Am A Dm Em F G C C G Am G F G C G Am G F Em Dm Em C F G Em C F G C E7 Am A Dm A Dm G C E7 Am A Dm Em F G C C Dm C G C Dm G C E7 Am A Dm A Dm G C E7 Am A Dm Em F Dm Em F G C C B G C
https://tabs.ultimate-guitar.com/tab/taylor-swift/safe-and-sound-chords-1118992,"I remember tears streaming down your face When I said, I'll never let you go When all those shadows almost killed your light I remember you said, Don't leave me here a lone But all that's dead and gone and passed tonight Just close your eyes The sun is going down You'll be alright No one can hurt you now Come morning light You and I'll be safe and sound Don't you dare look out your window Darling everything's on fire The war outside our door keeps raging on Hold on to this lullabye Just close your eyes The sun is going down You'll be alright No one can hurt you now Come morning light You and I'll be safe and sound Just close your eyes You'll be alright Come morning light You and I'll be safe and sound Ooooo Oooo Ohoh com",Em Bm G D Em Bm G D Em Bm G D Em Bm G D Em Bm G G D A G D A G D A Bm A G Em Bm G D Em Bm G D Em Bm G D Em Bm G D Em Bm G G G D A G D A G D A Bm A G G D Bm A G D A G D A G D A Bm A G G D A G D A
https://tabs.ultimate-guitar.com/tab/train/hey-soul-sister-chords-868189,"HEY SOUL SISTER Train Tabbed by: Mike com Tuning: Standard Heyay, HeyayAYayay, HeyayAYayay Your lipstick stains on the front lobe of my left side brains I knew I wouldn't forget you and so I went and let you blow my mind Your sweet moonbeam the smell of you in every single dream I dream I knew when we collided you're the one I have decided who's one of my kind Hey soul sister ain't that mister mister on the radio stereo The way you move aint fair you know Hey soul sister I don't want to miss a single thing you do Tonight Heyay, HeyayAYayay, HeyayAYayay Just in tiiiime I'm so glad you have a one track mind like me You gave my life direction a game show love connection we can't denyiiii I'm so obsessed my heart is bound to beat right outta my untrimmed chest I believe in you like a virgin you're Madonna and I'm always gonna wanna blow your mind Hey soul sister ain't that mister mister on the radio stereo The way you move aint fair you know Hey soul sister I don't want to miss a single thing you do Tonight The way you can't cut a rug Watching you's the only drug I need You're so gangster I'm so thug You're the only one I'm dreaming of you see I can be myself now finally In fact there's nothing I can't be I want the world to see you be with me Hey soul sister ain't that mister mister on the radio stereo The way you move aint fair you know Hey soul sister I don't want to miss a single thing you do tonight Hey soul sister I don't want to miss a single thing you dooooo Tonight Heyay, HeyayAYayay, HeyayAYayay Tonight Heyay, HeyayAYayay, HeyayAYayay Tonight",E B C#m A E B C#m A E B C#m A B E B C#m A E B C#m A B A B E B A B E B A B E B A B E B C#m A E B C#m A E B C#m A B E B C#m A E B C#m A B A B E B A B E B A B E B A B E B C#m A E B C#m A B A B E B A B E B A B E B A B E B A B E B A B E B C#m A B E B C#m A B E
https://tabs.ultimate-guitar.com/tab/ed-sheeran/photograph-chords-1495700,"Loving can hurt Loving can hurt sometimes But it's the only thing that I know When it gets hard you know it can get hard sometimes it is the only thing that makes us feel alive We keep this love in a photograph We made these memories for ourselves where our eyes are never closing our hearts are never broken and time's forever frozen still So you can keep me inside the pocket of your ripped jeans holding me close until our eyes meet, you won't ever be alone Wait for me to come home Loving can heal Loving can mend your soul And it's the only thing that I know, know I swear it will get easier remember that with every piece of ya And it's the only thing we take with us when we die We keep this love in a photograph We made these memories for ourselves where our eyes are never closing our hearts are never broken and times forever frozen still So you can keep me inside the pocket of your ripped jeans holding me close until our eyes meet, you won't ever be alone And if you hurt me that's ok baby, only words bleed inside these pages you just hold me and I won't ever let you go Wait for me to come home Wait for me to come home Wait for me to come home Wait for me to come home Or you can fit me inside the necklace you got when you were sixteen next to your heart beat where I should be, keep it deep within your soul And if you hurt me well that's ok baby, only words bleed inside these pages you just hold me and I won't ever let you go And when I'm away I will remember how you kissed me under the lamppost back on sixth Street hearing you whisper through the phone Wait for me to come home",C Am G F C Am G F C Am G F Am F C G Am F C G C G Am F C C Am G F C Am G F Am F C G Am F C G C G Am F C G Am F Am F C G C G Am F C G Am F C G Am F C C
https://tabs.ultimate-guitar.com/tab/coldplay/the-scientist-chords-42050,"Come up to meet you, tell you I'm sorry You don't know how lovely you are I had to find you, tell you I need you, Tell you I窶冤l set you apart Tell me your secrets, and窶兮sk me your questions Oh, let窶冱 go back to the start Running in circles, coming up tails, Heads on a science apart Nobody said it was easy It's such a shame for us to part Nobody said it was easy I was just guessing at numbers and figures Pulling the puzzles apart Questions of science, science and progress Do not speak as loud as my heart Tell me you love me, come back and haunt me Oh, and I rush to the start Running in circles, chasing our tails Coming back as we are Nobody said it was easy Oh, it窶冱 such a shame for us to part Nobody said it was easy Oooooooooooooooohh Oooooooooooooooohh",Bm7 G D Dsus2 A D D6 A E Asus4 A Dmaj7 Dsus2 C Bm7 G D Dsus2 Bm7 G D Dsus2 Bm7 G D Dsus2 Bm7 G D Dsus2 Bm7 G D Dsus2 G D Dsus2 G D A D D6 A E Asus4 A C D G D D Dmaj7 Bm7 G D Dsus2 Bm7 G D Dsus2 Bm7 G D Dsus2 Bm7 G D Dsus2 Bm7 G D Dsus2 C G D Dsus2 G D A D D6 A E Asus4 A C D G D D Bm7 G D D Bm7 G D
https://tabs.ultimate-guitar.com/tab/camila-cabello/havana-chords-2105155,"Havana ooh na na Half of my heart is in Havana ooh na na He took me back to East Atlanta na na na All of my heart is in Havana There's somethin' 'bout his manners Havana ooh na na He didn't walk up with that ""how you doin"" He said there's a lot of girls I can do with I'm doin' forever in a minute and Papa says he got malo in him He got me feelin' like oooh oohooh oooh I knew it when I met him I loved him when I left him Got me feelin' like oooh oohooh oooh and then I had to tell him I had to go oh na na na na na Havana ooh na na Half of my heart is in Havana ooh na na He took me back to East Atlanta na na na All of my heart is in Havana My heart is in Havana Havana ooh na na Jeffery just graduated fresh on campus mmm Fresh out East Atlanta with no manners damn Bump on her bumper like a traffic jam Hey, I was quick to pay that girl like Uncle Sam Here you go ayy back it on me Shawty cravin' on me Get to diggin' on me She waited on me Shawty cakin' on me Got the bacon on me This is history in the makin' on me Point blank close range that be If it cost a million that's me I was gettin mula man they feel me Havana ooh na na Half of my heart is in Havana ooh na na He took me back to East Atlanta na na na All of my heart is in Havana My heart is in Havana Havana ooh na na ooh na na oh na na na take me back back back like ooh na na oh na na na take me back back back like ooh na na oh na na na take me back back back like ooh na na oh na na na take me back back back ooohooohooh Havana ooh na na Half of my heart is in Havana ooh na na He took me back to East Atlanta na na na All of my heart is in Havana My heart is in Havana Havana ooh na na oh na na na oh na na na oh na na na oh na na na Havana ooh na na",Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em Em C B7 Em C B7 Em C B7 Em C B7 B7 Em C B7 Em C B7 Em C B7 Em C B7 B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em Em C B7 Em C B7 Em C B7 Em C B7 Em Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em C B7 Em Em C B7 Em C B7 Em C B7 Em C B7
https://tabs.ultimate-guitar.com/tab/ed-sheeran/thinking-out-loud-chords-1486901,"comedsheeranthinkingloudguitarchords EADGBe If you can't hear a difference between the and , make SURE you're strumming both chords correctly you HAVE to strum the string with And I repeat THIS IS CAPO ON VERSION!!! com When your legs don't work Like they used to before And I can't sweep you off of your feet Will your mouth still remember The taste of my love Will your eyes still smile From your cheeks And darling I will be loving you 'til we're seventy And baby my heart could still fall as hard at twentythree And I'm thinking 'bout how People fall in love in mysterious ways Maybe just the touch of a hand Well me I fall in love with you every single day And I just wanna tell you I am So honey now Take me into your loving arms Kiss me under the light of a thousand stars Place your head on my beating heart I'm thinking out loud And maybe we found love right where we are When my hairs all but gone and my memory fades And the crowds don't remember my name When my hands don't play the strings the same way, mmm I know you will still love me the same Cause honey your soul could never grow old it's evergreen And baby your smile's forever in my mind and memory I'm thinking 'bout how People fall in love in mysterious ways And maybe it's all part of a plan Well I'll just keep on making the same mistakes Hoping that you'll understand That baby now, oooooh Take me into your loving arms Kiss me under the light of a thousand stars Place your head on my beating heart I'm thinking out loud That maybe we found love right where we are, oh oh So baby now Take me into your loving arms Kiss me under the light of a thousand stars, oh darlin' Place your head on my beating heart I'm thinking out loud That maybe we found love right where we are And baby we found love right where we are And we found love right where we are com",Am7 C C Am7 A D F Bm7 Am7 A C E C A C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G Dm G C Dm G Dm G Am Dm G C Am7 F G C Am7 F G C Am7 F G C Am7 F G Am G F C F G C C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G Dm G C Dm G Dm Am Am7 Dm G C Am7 F G C Am7 F G C Am7 F G C Am7 F G Am G F C F G C C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G C Am7 F G Am G F C F G C Am G F C F G C Am G F C F C
https://tabs.ultimate-guitar.com/tab/u2/with-or-without-you-chords-835,"See the stone set in your eyes See the thorn twist in your side I wait for you Sleight of hand and twist of fate On a bed of nails she makes me wait And I wait, without you With or without you With or without you Through the storm we reach the shore You give it all but I want more And I窶冦 waiting for you With or without you With or without you ahah I can窶冲 live With or without you And you give yourself away And you give yourself away And you give And you give And you give yourself away My hands are tied My body bruised, she got me with Nothing to win and Nothing left to lose And you give yourself away And you give yourself away And you give And you give And you give yourself away With or without you With or without you ohoh I can窶冲 live With or without you Ohohohoh Ohohohohoh Ohohohoh Ohohoh With or without you With or without you ahah I can窶冲 live With or without you With or without you Ooh oohoohoohooh Ooh oohoohoohooh",D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D D D D A Bm G D A Bm G D A Bm G D A Bm G
https://tabs.ultimate-guitar.com/tab/justin-bieber/baby-chords-911859,"Ohh wooaah, Ohh wooaah, Ohh wooaah, Ohh wooaah You know you love me, I know you care You shout whenever, and I'll be there You want my love, you want my heart And we will never ever ever be apart Are we an item? Girl quit playing We're just friends, what are you saying? Said there's another, look right in my eyes My first love broke my heart for the first time, And I was like Baby, baby, baby nooo I'm like baby, baby, baby noo I'm like baby, baby, baby nooo I thought you'd always be mine, mine Baby, baby, baby nooo I'm like baby, baby, baby noo I'm like baby, baby, baby nooo I thought you'd always be mine, oh oh For you, I would have done whatever And I just can't believe we're here together And I gotta play it cool, 'cause I'm losin' you I'll buy you anything, I'll buy you any ring 'Cause I'm in pieces, baby fix me And you shake me 'til you wake・�E� me from this bad dream I'm going down, down, dooown And I just can't believe my first love won't be around, And I'm like Baby, baby, baby nooo I'm like baby, baby, baby noo I'm like baby, baby, baby nooo I thought you'd always be mine, mine Baby, baby, baby nooo I'm like baby, baby, baby noo I'm like baby, baby, baby nooo I thought you'd always be mine, mine You can give all of your love, But sometimes it won't be enough Never told me this day would come, Now I'm all gone You can give all your love, But sometimes it won't be enough Never told me this day would come 'Cause I was like Baby, baby, baby nooo I'm like baby, baby, baby noo I'm like baby, baby, baby nooo I thought you'd always be mine, mine Yeah yeah yeah, yeah yeah yeah Yeah yeah yeah, yeah yeah yeah Yeah yeah yeah Now I'm all gone, gone, gone, gone I'm goooooooone",C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C Am F G C
https://tabs.ultimate-guitar.com/tab/lady-a-lady-antebellum/need-you-now-chords-866111,"Picture perfect memories scattered all around the floor Reaching for the phone 'cause I can't fight it anymore And I wonder if I ever cross your mind For me it happens all the time It's a quarter after one, I'm all alone and I need you now Said I wouldn't come, but I lost all control and I need you now And I don't know how I can do without, I just need you now Another shot of whiskey, can't stop looking at the door Wishing you'd come sweeping in the way you did before And I wonder if I ever cross your mind For me it happens all the time It's a quarter after one, I'm a little drunk and I need you now Said I wouldn't come, but I lost all control and I need you now And I don't know how I can do without, I just need you now Yes I'd rather hurt than feel nothing at all It's a quarter after one, I'm all alone and I need you now And I said I wouldn't call, but I'm a little drunk and I need you now And I don't know how I can do without, I just need you now I just need you now Oh baby I need you now",F Am F Am F Am F Am F F C Em C Em F F F Am F Am F Am F Am F F C Em C Em F F Am G B C F Gsus F Am G C Em C Em F F C Em C Em C Em C Em C
https://tabs.ultimate-guitar.com/tab/calum-scott/dancing-on-my-own-chords-1835574,"Somebody said you got a new friend Does she love you better than I can? There's a big black sky over my town I know where you're at, I bet she's around yeah, I know it's stupid I just gotta see it for myself I keep dancing on my own I'm just gonna dance all night I'm all messed up, I'm so outta line Stilettos and broken bottles, I'm spinnin' around in circles I keep dancing on my own so far away but still so near but you don't see me standing here I keep dancing on my own I'm in the corner, watching you kiss her, oh no I'm right over here, why can't you see me, oh no I keep dancing on my own so far away but still so near but you don't see me standing here",C G F C G F C G F C G F Am G F F C C G F C G F Am G F Am G F C G F C G F Am G F F C C G F C G F Am G F Am G F C G F B G D A E F G Am G F F G Am G C C Am G F Am G F C G F C G F Am G F Am G F C G F Am Am G F
https://tabs.ultimate-guitar.com/tab/taylor-swift/i-knew-you-were-trouble-chords-1187569,"Once upon a time, a few mistakes ago I was in your sights, you got me alone You found me, you found me, you found meeeee I guess you didn't care, and I guess liked that And when I fell hard, you took a step back Without me, without me, without meeeee And he's long gone, when he's next to me and I Realize the blame is on me 'Cause I knew you were trouble when you walked in So shame on me nowow Flew me to places I'd never been Till you put me down, oh I knew you were trouble when you walked in So shame on me nowow Flew me to places I'd never been Now I'm lyin' on the cold hard ground! Aahh oohh, trouble, trouble, trouble Aahh oohh, trouble, trouble, trouble No apologies, he'll never see you cry Pretends he doesn't know, that he's the reason why You're drowning, you're drowning, you're drowniiiiing And I heard you moved on, from whispers on the street new notch in your belt, is all I'll ever be And now I see, now I see, now I seeeeeee He was long gone, when he met me And I realize, the joke is on me, yeah I knew you were trouble when you walked in So shame on me nowow Flew me to places I'd never been Till you put me down, oh I knew you were trouble when you walked in So shame on me nowow Flew me to places I'd never been Now I'm lyin' on the cold hard ground! Aahh oohh, trouble, trouble, trouble Aahh oohh, trouble, trouble, trouble And the saddest fear, comes creepin' in That you never loved me or her, Or anyone, or anything, yeah yeah I knew you were trouble when you walked in So shame on me nowow Flew me to places I'd never been Till you put me down, oh I knew you were trouble when you walked in So shame on me nowow Flew me to places I'd never been Now I'm lyin' on the cold hard ground! Aahh oohh, trouble, trouble, trouble Aahh oohh, trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble I knew you were trouble when you walked in trouble, trouble, trouble com",C G Am F G G D D A Bm G D A Bm G D A Bm G Bm G A D A Bm G A D A Bm G A D A Bm G A D C Bm G A D A Bm G A D A D A Bm G D A A Bm G D A Bm G C Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm G A D A G Bm G A A A Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm G A D C
https://tabs.ultimate-guitar.com/tab/amy-winehouse/back-to-black-chords-467281,"He left no time to regret, and my head high, You went back to what you knew, tread a troubled track, I love you much, And life is like a pipe, black, black,",Dm Gm Bb A Dm Gm Bb A Dm Gm Bb A Dm Gm Bb A Dm Gm Bb A Dm Gm Bb A C Dm Dm Gm Bb A Dm Gm Bb A Dm Gm Bb A Dm Gm Bb A C Dm Bbmaj7 F A Dm Bbmaj7 F A A7 Dm Gm Bb A Dm Gm Bb A Dm
https://tabs.ultimate-guitar.com/tab/shania-twain/youre-still-the-one-chords-1345,"Looks like we made it, Look how far we've come my baby We mighta took the long way, We knew we'd get there someday They said, ""I bet they'll never make it"" But just look at us holding on We're still together still going strong You're still the one You're still the one I run to The one that I belong to You're still the one I want for life You're still the one You're still the one that I love The only one I dream of You're still the one I kiss good night Ain't nothin' better We beat the odds together I'm glad we didn't listen Look at what we would be missin' They said, ""I bet they'll never make it"" But just look at us holding on We're still together still going strong You're still the one You're still the one I run to The one that I belong to You're still the one I want for life You're still the one You're still the one that I love The only one I dream of You're still the one I kiss good night You're still the one You're still the one I run to The one that I belong to You're still the one I want for life You're still the one You're still the one that I love The only one I dream of You're still the one I kiss good night I'm so glad we made it Look how far we've come my baby",D D G A D G A D G A D G A D G A D G A G D G Em A D G A G D G Em A D G A D G A D G A D G A D G A D G A G D G Em A D G A G D G Em A D G A D G A G D G Em A D G A G D G Em A D G A D G A
https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/bad-moon-rising-chords-15892,"I see the bad moon arising I see trouble on the way I see earthquakes and lightning I see bad times today Don't go around tonight Well, it's bound to take your life There's a bad moon on the rise I hear hurricanes ablowing I know the end is coming soon I fear rivers overflowing I hear the voice of rage and ruin Don't go around tonight Well, it's bound to take your life There's a bad moon on the rise Hope you got your things together Hope you are quite prepared to die Looks like we're in for nasty weather One eye is taken for an eye Well, don't go around tonight Well, it's bound to take your life There's a bad moon on the rise Don't go around tonight Well, it's bound to take your life There's a bad moon on the rise",D A G D D D A G D D A G D D A G D D A G D G D A G D D A G D D A G D D A G D D A G D G D A G D D A G D D D A G D D G G D D A G D D D A G D D A G D D A G D D A G D G D A G D G D A G D
https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683,"Some people live for the fortune Some people live just for the fame dim Some people live for the power yeah Some people live just to play the game Some people think that the physical things Define what's within And I've been there before But that life's a bore So full of the superficial Cmaj Some people want it all But I don't want nothing at all If it ain't you baby If I ain't got you baby Some people want diamond rings Some just want everything But everything means nothing If I ain't got you Some people search for a fountain That promises forever young dim Some people need three dozen roses And that's the only way to prove you love them Hand me the world on a silver plater And what good would it be With no one to share With no one who truly cares for me Cmaj Some people want it all But I don't want nothing at all If it ain't you baby If I ain't got you baby Cmaj Some people want diamond rings Some just want everything But everything means nothing If I ain't got you you you Cmaj Some people want it all But I don't want nothing at all If it ain't you baby If I ain't got you baby Cmaj Some people want diamond rings Some just want everything But everything means nothing If I ain't got you Yeahhhhhh If I ain't got you with me, baby, ooh Said nothing in this whole wide world don't mean a thing if I ain't got you with me, baby",Cmaj7 Bm7 Am7 Gmaj7 Am7 Bm7 Cmaj7 Bm7 Bbm7 Am7 Gmaj7 Abmaj7 Gmaj7 Em7 Am7 D9 Abmaj7 Gmaj7 G# Am7 D9 Gmaj7 Am7 Bm7 Am7 Gmaj7 Am7 Bm7 Cmaj7 Bm7 Am7 Gmaj7 Am7 Bm7 Am7 Gmaj7 Am7 Bm7 Bm7 Am7 Gmaj7 Gmaj7 Am7 Dbmaj7 Cmaj7 Bm7 Bbm7 Am7 Gmaj7 Abmaj7 Gmaj7 Em7 Am7 D9 Abmaj7 Gmaj7 G# Am7 D9 Gmaj7 Am7 Bm7 Am7 Gmaj7 Am7 Bm7 Cmaj7 Bm7 Am7 Gmaj7 Am7 Bm7 Am7 Gmaj7 Am7 Bm7 Bm7 Am7 Gmaj7 Gmaj7 Am7 Dbmaj7 Bm7 Bbm7 Am7 Gmaj7 Gmaj7 Gmaj7 Gmaj7 Am7 Bm7 Bm7 Am7 Gmaj7 Gmaj7 Am7 Bm7 Bm7 Bbm7 Am7 Gmaj7 Cmaj7 Bm7 Am7 Gmaj7 Am7 Bm7 Cmaj7 Bm7 Bbm7 Am7 Gmaj7 D B G
